DisplayName;team;position;underposition;sessionDate;sessionType;allMaxSpeed;distanceTotal;distanceZ5Abs;distanceZ6Abs;maxSpeed;totalTime;entriesZ6Abs;Saison;
JOUEUR 03;Pro2;Attaquant;;04/01/2025;Match Day -1;35;4229,695464;183,9765099;72,09970016;8,33889556;3041,299993;6;2024 - 2025;
JOUEUR 01;U17;Attaquant;Aillier Gauche;09/03/2024;Match Day;33,7;9336,063932;467,309338;71,95194923;8,59167354;4986,700002;3;2023 - 2024;
JOUEUR 12;U17;Milieu;Milieu Defensif;30/08/2025;Match Day;33,13;11288,1995;469,1129438;71,92383728;8,1527843;5635,900002;;2025 - 2026;
JOUEUR 11;U17;Defenseur;Lateral Droit;11/09/2024;Friendly Match;33,2;5218,124305;362,6473669;71,75473889;8,19722878;2706,999998;4;2024 - 2025;
JOUEUR 02;Pro2;Milieu;;08/10/2023;Match Day;32,8;10631,4599;699,6201372;71,61833978;9,11389618;6589,600008;4;2023 - 2024;
JOUEUR 14;U19;Milieu;Milieu Axial;25/09/2025;Match Day -2;33;6775,599595;356,7162291;71,2678146;8,5277846;4324,800013;7;2025 - 2026;
JOUEUR 04;Pro2;Attaquant;;08/05/2024;Match Day -4;36,3;5489,805703;238,1809842;71,23093636;8,65556248;3984,700003;4;2023 - 2024;
JOUEUR 06;U19;Attaquant;Aillier Droit;12/08/2023;Friendly Match;33,9;5460,573826;396,4178682;71,14678219;8,46945122;2879,200002;5;2023 - 2024;
JOUEUR 14;U19;Milieu;Milieu Axial;31/01/2024;Match Day -3;33;9324,38889;274,6836248;71,12394792;8,57500686;4899,49999;4;2023 - 2024;
JOUEUR 02;Pro2;Milieu;;21/01/2024;Match Day;32,8;11734,24843;806,3856355;71,12066603;8,21945102;5771,59999;4;2023 - 2024;
JOUEUR 11;U17;Defenseur;Lateral Droit;31/05/2025;Friendly Match;33,2;3212,977617;242,4880205;71,11833212;8,54722906;1750,099997;4;2024 - 2025;
JOUEUR 05;U19;Attaquant;Avant Centre;25/09/2025;Match Day -2;34,58;5144,357814;226,9824125;71,08888075;8,3611178;4324,800013;5;2025 - 2026;
JOUEUR 14;U19;Milieu;Milieu Axial;10/08/2024;Friendly Match;33;12080,97035;468,7869077;70,75977553;8,24445104;5726,800008;6;2024 - 2025;
JOUEUR 11;U17;Defenseur;Lateral Droit;27/03/2024;Match Day -3;33,2;8243,174248;164,6705393;70,64999185;8,62222912;4709,400006;5;2023 - 2024;
JOUEUR 13;U17;Milieu;Milieu Defensif;28/11/2024;Match Day -2;30,29;5536,487089;251,1714158;70,63700204;8,11667316;3749,499989;7;2024 - 2025;
JOUEUR 03;Pro2;Attaquant;;30/12/2024;Treve;35;6004,954439;343,6906828;70,58456769;8,74445144;3736,399993;6;2024 - 2025;
JOUEUR 02;Pro2;Milieu;;24/01/2024;Friendly Match;32,8;6186,845051;325,3250983;70,51417128;8,72778476;2805,200009;3;2023 - 2024;
JOUEUR 08;U17;Defenseur;Central Centre;13/09/2023;Match Day -3;34,6;6900,973312;576,3675194;70,4852715;8,23056214;3848,200005;6;2023 - 2024;
JOUEUR 02;Pro2;Milieu;;24/04/2025;Match Day -2;32,8;6513,2668;218,4881009;70,41359247;7,90000632;3962,2;6;2024 - 2025;
JOUEUR 11;U17;Defenseur;Lateral Droit;29/03/2025;Friendly Match;33,2;4400,363989;193,2570919;70,23214459;8,19167322;2808,1;4;2024 - 2025;
JOUEUR 07;U19;Milieu;Milieu Offensif;30/08/2023;Match Day -3;32,83;11690,24678;408,2971399;70,18631988;8,5000068;7432,399996;5;2023 - 2024;
JOUEUR 03;Pro2;Attaquant;;09/04/2025;Match Day -3;35;5533,936412;245,7434714;70,10722677;8,38056226;3884,499987;6;2024 - 2025;
JOUEUR 01;U17;Attaquant;Aillier Gauche;09/08/2023;Pre saison;33,7;10525,18578;323,621057;70,10665644;8,20000656;5165,000009;6;2023 - 2024;
JOUEUR 15;U19;Milieu;Milieu Axial;30/08/2023;Match Day -3;33,2;10206,26719;383,4130603;70,07233211;8,25278438;7432,399996;5;2023 - 2024;
JOUEUR 05;U19;Attaquant;Avant Centre;08/09/2024;Match Day;34,58;4167,955064;306,4657233;70,02416642;8,64722914;2596,199998;4;2024 - 2025;
JOUEUR 14;U19;Milieu;Milieu Axial;16/02/2025;Match Day;33;10279,90532;473,6203265;69,80533154;8,32222888;5917,699996;4;2024 - 2025;
JOUEUR 05;U19;Attaquant;Avant Centre;31/10/2024;Match Day -3;34,58;8229,750557;744,3127175;69,74595283;8,4027845;4748,000008;7;2024 - 2025;
JOUEUR 03;Pro2;Attaquant;;14/05/2025;Friendly Match;35;3352,716319;297,2279956;69,7427936;9,23334072;2052,500005;5;2024 - 2025;
JOUEUR 09;Pro2;Defenseur;Central Centre;22/01/2025;Match Day -3;32,7;6676,817227;269,5511389;69,58223223;8,4305623;4131,199981;4;2024 - 2025;
JOUEUR 08;U17;Defenseur;Central Centre;22/08/2024;Pre saison;34,6;6726,660409;910,2193248;69,57268845;7,60833942;3625,299987;5;2024 - 2025;
JOUEUR 11;U17;Defenseur;Lateral Droit;22/09/2024;Match Day;33,2;9564,101515;385,5736224;69,52062711;8,47778456;5708,800011;5;2024 - 2025;
JOUEUR 04;Pro2;Attaquant;;18/02/2024;Match Day;36,3;3189,885124;243,2039423;69,46595917;8,8194515;1815,300003;7;2023 - 2024;
JOUEUR 13;U17;Milieu;Milieu Defensif;20/10/2024;Friendly Match;30,29;10000,71851;536,359676;69,43337416;7,71111728;5573,800011;4;2024 - 2025;
JOUEUR 14;U19;Milieu;Milieu Axial;18/02/2024;Match Day;33;10330,95644;430,1353713;69,35422263;8,00278418;5642,800001;4;2023 - 2024;
JOUEUR 06;U19;Attaquant;Aillier Droit;13/12/2023;Match Day -4;33,9;10232,06558;1183,80696;69,28389828;7,52500602;7346,299992;7;2023 - 2024;
JOUEUR 05;U19;Attaquant;Avant Centre;23/03/2024;Match Day;34,58;8047,074434;324,5562255;69,04534746;8,54722906;5759,200008;4;2023 - 2024;
JOUEUR 12;U17;Milieu;Milieu Defensif;30/04/2025;Friendly Match;33,13;5333,880891;229,1658142;68,91561405;8,26111772;2761,299996;5;2024 - 2025;
JOUEUR 02;Pro2;Milieu;;05/01/2025;Friendly Match;32,8;11827,41308;710,3675957;68,82399971;7,91945078;5608,699995;4;2024 - 2025;
JOUEUR 08;U17;Defenseur;Central Centre;11/10/2024;Match Day -2;34,6;6221,687164;311,0334833;68,82399873;8,20556212;4565,200003;6;2024 - 2025;
JOUEUR 05;U19;Attaquant;Avant Centre;05/09/2024;Match Day -3;34,58;8473,926529;1035,595563;68,78055531;7,93333968;6046,300004;5;2024 - 2025;
JOUEUR 15;U19;Milieu;Milieu Axial;24/01/2024;Match Day -4;33,2;9775,148888;1137,691987;68,74608422;7,63333944;8299,699984;5;2023 - 2024;
JOUEUR 11;U17;Defenseur;Lateral Droit;24/08/2025;Match Day;33,2;9030,006398;339,3174963;68,69918448;8,90000712;5939,999992;;2025 - 2026;
JOUEUR 06;U19;Attaquant;Aillier Droit;08/12/2024;Match Day;33,9;4988,034431;412,1590408;68,68084333;8,26667328;2631,399999;4;2024 - 2025;
JOUEUR 02;Pro2;Milieu;;31/10/2024;Match Day -2;32,8;7364,876193;134,3663701;68,65618152;8,32500666;4681,500002;4;2024 - 2025;
JOUEUR 07;U19;Milieu;Milieu Offensif;07/02/2024;Match Day -3;32,83;7103,152361;993,0511808;68,52105307;8,1805621;3572,700005;3;2023 - 2024;
JOUEUR 10;Pro2;Attaquant;Attaquant;20/08/2025;Match Day -3;37,37;6698,157094;295,7207665;68,38283467;8,50834014;4633,899986;3;2025 - 2026;
JOUEUR 07;U19;Milieu;Milieu Offensif;13/09/2025;Match Day;32,83;3965,108034;175,835159;68,33450562;8,1666732;2100,5;2;2025 - 2026;
JOUEUR 09;Pro2;Defenseur;Central Centre;17/09/2025;Match Day -3;32,7;6284,946734;162,462813;68,27654809;8,39167338;4712,600001;6;2025 - 2026;
JOUEUR 11;U17;Defenseur;Lateral Droit;17/04/2024;Match Day -3;33,2;8258,305074;970,9890658;68,24918103;8,93611826;4641,199992;5;2023 - 2024;
JOUEUR 07;U19;Milieu;Milieu Offensif;28/04/2024;Match Day;32,83;10891,26832;614,9716872;68,03734123;8,14167318;4935,400001;4;2023 - 2024;
JOUEUR 03;Pro2;Attaquant;;14/08/2024;Pre saison;35;5831,033228;312,9511419;67,95243349;8,22778436;4961,900004;7;2024 - 2025;
JOUEUR 05;U19;Attaquant;Avant Centre;15/11/2024;Match Day -1;34,58;3478,702726;80,57808271;67,88813398;8,4305623;3105,000026;3;2024 - 2025;
JOUEUR 13;U17;Milieu;Milieu Defensif;17/10/2024;Match Day -3;30,29;7683,83713;1289,858497;67,80638454;7,33611698;5305,899997;2;2024 - 2025;
JOUEUR 03;Pro2;Attaquant;;22/07/2025;Pre saison;35;2964,5394;56,79949469;67,62727489;9,62778548;2909,299999;2;2025 - 2026;
JOUEUR 12;U17;Milieu;Milieu Defensif;16/03/2025;Match Day;33,13;2205,252889;150,2769523;67,56979677;8,22778436;927,099993;4;2024 - 2025;
JOUEUR 10;Pro2;Attaquant;Attaquant;15/01/2025;Match Day -3;37,37;6953,598901;271,3959365;67,54666037;8,59445132;4248,799998;4;2024 - 2025;
JOUEUR 11;U17;Defenseur;Lateral Droit;30/08/2023;Match Day -3;33,2;9197,517938;161,3222626;67,4375729;8,3888956;7828,6;4;2023 - 2024;
JOUEUR 05;U19;Attaquant;Avant Centre;03/08/2024;Friendly Match;34,58;7786,353049;247,3783114;67,20002698;8,32778444;3723,300009;6;2024 - 2025;
JOUEUR 11;U17;Defenseur;Lateral Droit;12/08/2023;Friendly Match;33,2;4674,664466;155,5250879;67,11772917;8,3055622;3046,199996;4;2023 - 2024;
JOUEUR 12;U17;Milieu;Milieu Defensif;21/09/2025;Match Day;33,13;11155,20556;444,4500176;67,11096265;8,17222876;5797,399997;5;2025 - 2026;
JOUEUR 10;Pro2;Attaquant;Attaquant;17/04/2024;Match Day -4;37,37;8092,124894;509,0816683;67,05139374;8,4583401;4698,699996;3;2023 - 2024;
JOUEUR 06;U19;Attaquant;Aillier Droit;02/05/2024;Match Day -2;33,9;4782,617368;333,3861447;67,04945321;8,21945102;3617,800018;7;2023 - 2024;
JOUEUR 08;U17;Defenseur;Central Centre;06/02/2025;Match Day -3;34,6;7003,975123;761,5061066;66,84139361;7,53611714;5372,499986;5;2024 - 2025;
JOUEUR 05;U19;Attaquant;Avant Centre;22/08/2024;Pre saison;34,58;6685,623181;920,1032277;66,80925756;8,38056226;4066,799996;4;2024 - 2025;
JOUEUR 06;U19;Attaquant;Aillier Droit;16/08/2023;Pre saison;33,9;7842,271846;276,4084644;66,80162156;8,43889564;7308,200004;5;2023 - 2024;
JOUEUR 05;U19;Attaquant;Avant Centre;13/12/2023;Match Day -4;34,58;11196,30925;764,2257765;66,76289749;8,611118;7501,899999;2;2023 - 2024;
JOUEUR 14;U19;Milieu;Milieu Axial;15/12/2024;Match Day;33;11722,44026;569,7241817;66,42196501;8,63056246;5952,299999;4;2024 - 2025;
JOUEUR 05;U19;Attaquant;Avant Centre;06/12/2023;Match Day -4;34,58;10482,34159;396,3782147;66,34707347;7,90000632;7688,699997;4;2023 - 2024;
JOUEUR 01;U17;Attaquant;Aillier Gauche;25/07/2024;Pre saison;33,7;3470,210049;133,4306313;66,31259332;8,45278454;3058,500005;3;2024 - 2025;
JOUEUR 01;U17;Attaquant;Aillier Gauche;10/08/2024;Friendly Match;33,7;7123,207574;513,9105514;66,20647264;9,06111836;3900,000001;3;2024 - 2025;
JOUEUR 07;U19;Milieu;Milieu Offensif;28/11/2024;Match Day -2;32,83;7622,56962;310,622354;66,17034157;7,7916729;5110,399997;8;2024 - 2025;
JOUEUR 05;U19;Attaquant;Avant Centre;06/09/2023;Match Day -3;34,58;4664,486168;221,8370163;66,04502692;8,66389582;3206,4;4;2023 - 2024;
JOUEUR 01;U17;Attaquant;Aillier Gauche;12/11/2023;Match Day;33,7;5375,200668;225,6263322;66,03275865;8,20000656;2843,299998;5;2023 - 2024;
JOUEUR 11;U17;Defenseur;Lateral Droit;29/08/2024;Match Day -3;33,2;5407,024438;210,0445461;65,99646524;8,15000652;3576,600014;4;2024 - 2025;
JOUEUR 10;Pro2;Attaquant;Attaquant;18/09/2024;Match Day -3;37,37;5318,209782;192,1910425;65,99031012;8,48889568;4109,899987;4;2024 - 2025;
JOUEUR 07;U19;Milieu;Milieu Offensif;06/09/2023;Match Day -3;32,83;5185,559166;168,9828064;65,91307517;8,21945102;3206,4;5;2023 - 2024;
JOUEUR 09;Pro2;Defenseur;Central Centre;12/08/2023;Friendly Match;32,7;8083,585511;311,8694651;65,87154027;8,07222868;4746,699999;6;2023 - 2024;
JOUEUR 02;Pro2;Milieu;;31/01/2024;Match Day -3;32,8;8929,468943;476,6183685;65,79986229;8,18333988;4495,900006;3;2023 - 2024;
JOUEUR 04;Pro2;Attaquant;;13/09/2024;Match Day -2;36,3;4758,002728;332,8537531;65,79924888;8,20000656;3383,000001;4;2024 - 2025;
JOUEUR 06;U19;Attaquant;Aillier Droit;14/11/2024;Match Day -2;33,9;5107,432789;250,4909643;65,73321004;8,51945126;3232,300006;3;2024 - 2025;
JOUEUR 15;U19;Milieu;Milieu Axial;13/12/2023;Match Day -4;33,2;8473,744172;774,2305662;65,7325291;8,29445108;6257;4;2023 - 2024;
JOUEUR 04;Pro2;Attaquant;;20/08/2025;Match Day -3;36,3;6843,770607;324,9149413;65,60469878;8,64167358;4633,899986;5;2025 - 2026;
JOUEUR 02;Pro2;Milieu;;02/10/2025;Match Day -2;32,8;6683,299041;162,0657317;65,55565053;9,09167394;5699,099995;3;2025 - 2026;
JOUEUR 10;Pro2;Attaquant;Attaquant;15/03/2025;Match Day;37,37;1265,092651;99,41830646;65,55121172;9,6250077;602,7999956;2;2024 - 2025;
JOUEUR 01;U17;Attaquant;Aillier Gauche;13/09/2023;Match Day -3;33,7;9503,538725;679,0148888;65,54196543;8,40556228;6912,600006;5;2023 - 2024;
JOUEUR 14;U19;Milieu;Milieu Axial;06/09/2024;Match Day -2;33;6864,171715;469,146679;65,44896629;7,8472285;3691,800002;7;2024 - 2025;
JOUEUR 14;U19;Milieu;Milieu Axial;23/08/2023;Pre saison;33;10563,54505;795,9034059;65,44467347;8,1388954;6939,099991;5;2023 - 2024;
JOUEUR 04;Pro2;Attaquant;;11/04/2024;Match Day -3;36,3;4812,963355;320,4248567;65,42615661;8,86667376;2351,999998;6;2023 - 2024;
JOUEUR 14;U19;Milieu;Milieu Axial;18/11/2023;Match Day;33;9127,093732;395,2728079;65,40737374;8,86667376;4830,000001;4;2023 - 2024;
JOUEUR 01;U17;Attaquant;Aillier Gauche;11/12/2024;Match Day +3;33,7;8566,10123;1372,666726;65,28961464;8,19167322;5447,999979;3;2024 - 2025;
JOUEUR 07;U19;Milieu;Milieu Offensif;14/03/2025;Match Day -2;32,83;5633,767759;249,0449154;65,21225068;8,58611798;3784,500006;2;2024 - 2025;
JOUEUR 14;U19;Milieu;Milieu Axial;27/11/2024;Match Day +3;33;12006,62817;517,1320167;65,13179465;7,73333952;6533,399995;6;2024 - 2025;
JOUEUR 02;Pro2;Milieu;;27/03/2024;Match Day -4;32,8;8030,248328;263,5554085;65,0531954;8,40000672;4199,200013;3;2023 - 2024;
JOUEUR 15;U19;Milieu;Milieu Axial;27/03/2025;Match Day -3;33,2;9456,697954;1070,809336;64,94167115;7,76111732;5562,199998;3;2024 - 2025;
JOUEUR 07;U19;Milieu;Milieu Offensif;09/03/2024;Match Day;32,83;9819,554178;416,9606141;64,80356478;8,32778444;4759,000006;5;2023 - 2024;
JOUEUR 10;Pro2;Attaquant;Attaquant;11/12/2024;Match Day +3;37,37;5631,370715;252,0771545;64,69562665;8,15000652;3710,399979;4;2024 - 2025;
JOUEUR 05;U19;Attaquant;Avant Centre;21/01/2024;Match Day;34,58;3121,125204;165,1434426;64,53691003;8,38611782;1738,299995;4;2023 - 2024;
JOUEUR 07;U19;Milieu;Milieu Offensif;10/05/2025;Match Day -1;32,83;4533,694778;148,0724965;64,53121277;8,81667372;3405,500004;3;2024 - 2025;
JOUEUR 02;Pro2;Milieu;;31/07/2025;Rehab;32,8;8293,228028;1581,095309;64,52814024;7,57500606;5202,9;3;2025 - 2026;
JOUEUR 15;U19;Milieu;Milieu Axial;01/11/2024;Match Day -2;33,2;5260,410257;318,8468071;64,50829985;8,01945086;3561,699988;7;2024 - 2025;
JOUEUR 11;U17;Defenseur;Lateral Droit;30/09/2023;Match Day;33,2;9335,565911;308,7286986;64,49397771;8,194451;5584,500004;4;2023 - 2024;
JOUEUR 13;U17;Milieu;Milieu Defensif;25/04/2025;Match Day -1;30,29;5252,033509;261,791273;64,43784743;7,8472285;3444,400005;5;2024 - 2025;
JOUEUR 09;Pro2;Defenseur;Central Centre;26/08/2025;Match Day +3;32,7;6328,676712;113,3756517;64,43766478;8,611118;6166,100005;2;2025 - 2026;
JOUEUR 14;U19;Milieu;Milieu Axial;24/04/2024;Match Day -4;33;11066,83906;202,4666964;64,35336209;8,57222908;7321,399997;3;2023 - 2024;
JOUEUR 15;U19;Milieu;Milieu Axial;24/04/2025;Match Day -2;33,2;7600,906661;777,4146044;64,34040951;7,71111728;4709,999991;7;2024 - 2025;
JOUEUR 10;Pro2;Attaquant;Attaquant;26/08/2025;Match Day +3;37,37;5885,26658;156,7113784;64,29665084;9,48889648;6166,100005;3;2025 - 2026;
JOUEUR 05;U19;Attaquant;Avant Centre;09/03/2024;Match Day;34,58;5728,07873;288,1551908;64,26855074;8,7777848;2718,600002;4;2023 - 2024;
JOUEUR 15;U19;Milieu;Milieu Axial;29/08/2024;Match Day -3;33,2;7157,311804;479,1677716;64,23413099;7,70278394;4810,800023;3;2024 - 2025;
JOUEUR 05;U19;Attaquant;Avant Centre;29/08/2024;Match Day -3;34,58;6890,933967;349,8996668;64,16664978;8,67222916;4810,800023;5;2024 - 2025;
JOUEUR 07;U19;Milieu;Milieu Offensif;07/09/2025;Match Day;32,83;9395,46743;475,2371873;64,1055735;8,35556224;5301,100001;;2025 - 2026;
JOUEUR 08;U17;Defenseur;Central Centre;09/09/2023;Match Day;34,6;9089,071474;193,376889;64,03941075;8,34445112;5080,399981;3;2023 - 2024;
JOUEUR 11;U17;Defenseur;Lateral Droit;11/01/2025;Friendly Match;33,2;5440,227996;439,5700191;64,02891081;8,55278462;4236,699989;3;2024 - 2025;
JOUEUR 02;Pro2;Milieu;;11/09/2024;Treve;32,8;8664,968209;285,3580879;63,96958509;8,09167314;4976,400005;4;2024 - 2025;
JOUEUR 05;U19;Attaquant;Avant Centre;17/01/2024;Match Day -4;34,58;9802,149117;476,390239;63,96265967;8,37222892;7660,799995;4;2023 - 2024;
JOUEUR 02;Pro2;Milieu;;25/08/2024;Match Day;32,8;3924,71638;317,3551972;63,87766583;7,85833962;1961,599999;4;2024 - 2025;
JOUEUR 12;U17;Milieu;Milieu Defensif;10/04/2024;Match Day -3;33,13;6949,68776;197,4658804;63,86168854;8,21389546;4481,799993;5;2023 - 2024;
JOUEUR 06;U19;Attaquant;Aillier Droit;11/09/2024;Friendly Match;33,9;5068,681497;412,3756339;63,76718677;8,33889556;2706,999998;3;2024 - 2025;
JOUEUR 01;U17;Attaquant;Aillier Gauche;20/08/2025;Match Day -3;33,7;7475,540349;1188,36926;63,74740171;7,92500634;5013,200004;5;2025 - 2026;
JOUEUR 08;U17;Defenseur;Central Centre;05/06/2024;Match Day;34,6;10715,1005;438,2040578;63,69559052;8,30000664;5774,700004;4;2023 - 2024;
JOUEUR 06;U19;Attaquant;Aillier Droit;27/09/2023;Match Day -3;33,9;5180,008942;261,2619599;63,22381256;8,7777848;3894,399992;4;2023 - 2024;
JOUEUR 08;U17;Defenseur;Central Centre;06/12/2023;Match Day -3;34,6;5588,756223;863,4960302;63,22015392;8,17222876;4433,299992;3;2023 - 2024;
JOUEUR 13;U17;Milieu;Milieu Defensif;27/03/2025;Match Day -2;30,29;7414,048442;889,1185415;62,97751268;7,75278398;4458,500012;3;2024 - 2025;
JOUEUR 11;U17;Defenseur;Lateral Droit;22/10/2023;Match Day;33,2;9306,124973;378,7718115;62,95501685;8,57500686;6263,199996;4;2023 - 2024;
JOUEUR 10;Pro2;Attaquant;Attaquant;20/12/2023;Match Day -3;37,37;7340,547565;388,8153608;62,94613496;8,51945126;4541,900004;3;2023 - 2024;
JOUEUR 06;U19;Attaquant;Aillier Droit;24/04/2025;Match Day -2;33,9;6447,510768;733,136783;62,82008273;7,79722846;4246,499995;5;2024 - 2025;
JOUEUR 12;U17;Milieu;Milieu Defensif;11/05/2025;Match Day;33,13;9526,779213;359,5235042;62,8027513;7,94167302;4904,799998;4;2024 - 2025;
JOUEUR 14;U19;Milieu;Milieu Axial;07/08/2024;Pre saison;33;10736,25887;479,0754133;62,62203318;7,96111748;7435,000014;6;2024 - 2025;
JOUEUR 15;U19;Milieu;Milieu Axial;18/10/2023;Match Day -3;33,2;11415,12806;1150,138845;62,51038687;8,8055626;7285,599993;3;2023 - 2024;
JOUEUR 06;U19;Attaquant;Aillier Droit;17/09/2023;Match Day;33,9;8198,569755;606,5896397;62,44751846;8,06389534;4240,499999;3;2023 - 2024;
JOUEUR 04;Pro2;Attaquant;;11/07/2025;Pre saison;36,3;6009,606387;268,2426123;62,40988143;8,0972287;5483,700001;4;2025 - 2026;
JOUEUR 03;Pro2;Attaquant;;09/07/2025;Pre saison;35;4994,882229;217,2954919;62,40886981;9,27500742;3651,799999;5;2025 - 2026;
JOUEUR 02;Pro2;Milieu;;01/11/2023;Match Day -3;32,8;8472,810255;1260,546108;62,39663843;8,28889552;3813,200013;3;2023 - 2024;
JOUEUR 02;Pro2;Milieu;;30/01/2024;Match Day +3;32,8;7277,346835;197,6320415;62,3377542;7,97500638;7765,900004;4;2023 - 2024;
JOUEUR 12;U17;Milieu;Milieu Defensif;17/04/2024;Match Day -3;33,13;8840,221302;1114,981822;62,28210772;8,49167346;4641,199992;4;2023 - 2024;
JOUEUR 14;U19;Milieu;Milieu Axial;17/10/2024;Match Day -3;33;8417,47561;1160,258212;62,26384534;7,48056154;4129,699991;1;2024 - 2025;
JOUEUR 07;U19;Milieu;Milieu Offensif;12/11/2023;Match Day;32,83;3825,97199;175,6420821;62,26337197;8,03333976;1908,8;3;2023 - 2024;
JOUEUR 14;U19;Milieu;Milieu Axial;13/09/2023;Match Day -3;33;9948,928839;620,3094464;62,22127556;8,60000688;6812,300008;4;2023 - 2024;
JOUEUR 09;Pro2;Defenseur;Central Centre;09/10/2025;Match Day -3;32,7;6068,186774;483,6194438;62,1163667;8,39445116;4694,300014;5;2025 - 2026;
JOUEUR 06;U19;Attaquant;Aillier Droit;24/09/2023;Match Day;33,9;2465,880021;124,72216;62,10220148;8,3472289;1367,5;3;2023 - 2024;
JOUEUR 01;U17;Attaquant;Aillier Gauche;05/09/2025;Match Day -2;33,7;5450,33313;222,9196441;61,99945159;8,28333996;4280,400002;;2025 - 2026;
JOUEUR 02;Pro2;Milieu;;30/01/2025;Treve;32,8;5878,957917;334,6806735;61,98125647;7,65000612;4414,4;5;2024 - 2025;
JOUEUR 15;U19;Milieu;Milieu Axial;08/11/2024;Match Day -2;33,2;4959,459357;263,9134623;61,94364329;8,3888956;3236,600006;6;2024 - 2025;
JOUEUR 01;U17;Attaquant;Aillier Gauche;17/01/2024;Match Day -4;33,7;10410,297;539,3145801;61,87921297;8,11945094;7660,799995;3;2023 - 2024;
JOUEUR 11;U17;Defenseur;Lateral Droit;25/11/2023;Match Day;33,2;9308,911213;379,797489;61,84164537;8,15000652;5781,399996;5;2023 - 2024;
JOUEUR 07;U19;Milieu;Milieu Offensif;06/02/2025;Match Day -3;32,83;7189,145781;737,5052923;61,81376079;7,80278402;4405,2;2;2024 - 2025;
JOUEUR 11;U17;Defenseur;Lateral Droit;23/03/2025;Match Day;33,2;3468,380084;160,1998484;61,79198919;8,10833982;2069,699999;4;2024 - 2025;
JOUEUR 07;U19;Milieu;Milieu Offensif;29/09/2024;Match Day;32,83;4728,329162;221,192826;61,79093336;8,10556204;2307,2;4;2024 - 2025;
JOUEUR 10;Pro2;Attaquant;Attaquant;02/01/2025;Match Day -3;37,37;5777,925078;271,0467589;61,75098806;8,07222868;3693,400002;6;2024 - 2025;
JOUEUR 05;U19;Attaquant;Avant Centre;09/08/2023;Pre saison;34,58;10185,06374;132,704415;61,68581495;8,64722914;5165,000009;4;2023 - 2024;
JOUEUR 01;U17;Attaquant;Aillier Gauche;24/04/2025;Match Day -2;33,7;6898,120061;728,581986;61,60257518;7,59445052;4034,899993;4;2024 - 2025;
JOUEUR 01;U17;Attaquant;Aillier Gauche;26/03/2025;Match Day -3;33,7;5697,35538;264,0133969;61,57032477;8,44167342;5507,800001;3;2024 - 2025;
JOUEUR 05;U19;Attaquant;Avant Centre;21/05/2025;Match Day -3;34,58;7075,052594;199,5704929;61,53116799;9,00834054;5751,299998;4;2024 - 2025;
JOUEUR 15;U19;Milieu;Milieu Axial;22/11/2023;Match Day +3;33,2;8600,780086;355,1581162;61,33510816;7,79722846;6967,099994;5;2023 - 2024;
JOUEUR 04;Pro2;Attaquant;;20/09/2023;Match Day -3;36,3;8755,690029;125,1746026;61,24878962;8,87222932;4446,9;3;2023 - 2024;
JOUEUR 13;U17;Milieu;Milieu Defensif;13/04/2025;Match Day;30,29;1753,689707;119,9150576;61,06233594;8,19722878;713,3999967;2;2024 - 2025;
JOUEUR 06;U19;Attaquant;Aillier Droit;01/05/2024;Match Day -3;33,9;7507,81096;391,7163857;61,03754772;7,77500622;4265,600002;7;2023 - 2024;
JOUEUR 01;U17;Attaquant;Aillier Gauche;07/03/2025;Match Day -2;33,7;5254,503029;239,5163861;60,95675814;8,24722882;4075,699966;6;2024 - 2025;
JOUEUR 11;U17;Defenseur;Lateral Droit;23/08/2025;Match Day -1;33,2;3496,323382;112,3323813;60,9050485;8,43334008;3413,799986;5;2025 - 2026;
JOUEUR 06;U19;Attaquant;Aillier Droit;10/01/2025;Match Day -2;33,9;5681,754224;465,7174131;60,84943281;8,41389562;3790,200014;4;2024 - 2025;
JOUEUR 04;Pro2;Attaquant;;06/09/2023;Match Day -3;36,3;4468,263528;173,4748026;60,73359246;8,41945118;3206,4;5;2023 - 2024;
JOUEUR 03;Pro2;Attaquant;;21/08/2024;Match Day -3;35;6411,640574;153,7602377;60,60983418;9,10278506;5190,700002;5;2024 - 2025;
